Date,AMD,BAC,BAESY,DRS,INTC,JPM,RTX,TSM,WFC
2020-08-14,81.30000305175781,26.469999313354492,28.1200008392334,7.389999866485596,48.88999938964844,102.41000366210938,63.63999938964844,78.41000366210938,25.299999237060547
2020-08-17,82.41999816894531,25.899999618530273,28.350000381469727,7.710000038146973,48.93000030517578,99.70999908447266,62.77000045776367,80.19000244140625,24.469999313354492
2020-08-18,81.66000366210938,25.530000686645508,28.690000534057617,7.260000228881836,48.650001525878906,98.31999969482422,62.099998474121094,79.41000366210938,24.040000915527344
2020-08-19,81.08999633789062,25.5,28.360000610351562,7.25,48.33000183105469,98.55000305175781,61.63999938964844,78.54000091552734,24.06999969482422
2020-08-20,82.7699966430664,25.100000381469727,28.209999084472656,7.21999979019165,49.16999816894531,97.37000274658203,60.9900016784668,76.80999755859375,23.75
2020-08-21,83.80999755859375,24.979999542236328,28.149999618530273,7.25,49.279998779296875,97.31999969482422,60.27000045776367,78.33999633789062,23.639999389648438
2020-08-24,83.08000183105469,25.690000534057617,28.510000228881836,7.130000114440918,49.13999938964844,100.05999755859375,61.880001068115234,78.9000015258789,24.489999771118164
2020-08-25,86.3499984741211,26.0,28.579999923706055,7.039999961853027,49.43000030517578,100.5,60.95000076293945,80.04000091552734,24.610000610351562
2020-08-26,86.0199966430664,25.559999465942383,28.34000015258789,6.960000038146973,49.54999923706055,99.08999633789062,60.77000045776367,81.75,24.040000915527344
2020-08-27,83.80000305175781,26.049999237060547,28.010000228881836,6.690000057220459,49.400001525878906,102.3499984741211,60.900001525878906,80.5999984741211,24.59000015258789
2020-08-28,85.55000305175781,26.299999237060547,27.979999542236328,7.010000228881836,50.43000030517578,102.7699966430664,62.2400016784668,80.44000244140625,24.690000534057617
2020-08-31,90.81999969482422,25.739999771118164,27.90999984741211,7.139999866485596,50.95000076293945,100.19000244140625,61.0,79.25,24.149999618530273
2020-09-01,92.18000030517578,25.709999084472656,26.969999313354492,6.960000038146973,50.790000915527344,100.13999938964844,60.68000030517578,81.55000305175781,24.049999237060547
2020-09-02,90.22000122070312,26.020000457763672,27.729999542236328,6.960000038146973,52.25,101.6500015258789,62.0,82.16999816894531,24.56999969482422
2020-09-03,82.54000091552734,25.65999984741211,27.010000228881836,6.730000019073486,50.38999938964844,101.33000183105469,60.86000061035156,81.18000030517578,24.520000457763672
2020-09-04,82.01000213623047,26.540000915527344,27.31999969482422,6.519999980926514,50.08000183105469,103.5199966430664,61.16999816894531,78.91000366210938,24.790000915527344
2020-09-08,78.69000244140625,25.479999542236328,26.889999389648438,6.420000076293945,48.90999984741211,99.91999816894531,59.25,77.31999969482422,23.969999313354492
2020-09-09,81.91000366210938,25.510000228881836,27.209999084472656,6.460000038146973,49.619998931884766,100.87000274658203,59.58000183105469,79.4000015258789,23.84000015258789
2020-09-10,78.9800033569336,25.139999389648438,26.139999389648438,6.480000019073486,48.959999084472656,99.83000183105469,59.52000045776367,78.9000015258789,23.950000762939453
2020-09-11,76.33999633789062,25.5,26.239999771118164,6.25,49.279998779296875,101.06999969482422,60.650001525878906,78.81999969482422,24.270000457763672
2020-09-14,77.9000015258789,25.75,27.030000686645508,6.539999961853027,49.40999984741211,102.47000122070312,61.970001220703125,80.5,24.809999465942383
2020-09-15,78.93000030517578,25.280000686645508,27.459999084472656,6.449999809265137,50.0,99.27999877929688,61.439998626708984,85.8499984741211,24.8799991607666
2020-09-16,76.66000366210938,25.600000381469727,27.290000915527344,6.239999771118164,50.369998931884766,99.69999694824219,62.91999816894531,83.12999725341797,25.709999084472656
2020-09-17,76.55000305175781,25.350000381469727,27.43000030517578,6.210000038146973,50.31999969482422,98.55999755859375,62.810001373291016,81.91000366210938,25.110000610351562
2020-09-18,74.93000030517578,25.209999084472656,27.5,6.21999979019165,49.88999938964844,98.3499984741211,62.349998474121094,80.2300033569336,25.1299991607666
2020-09-21,77.94000244140625,24.469999313354492,26.0,6.099999904632568,49.720001220703125,95.30999755859375,60.02000045776367,80.58999633789062,24.040000915527344
2020-09-22,77.69999694824219,23.940000534057617,25.860000610351562,6.139999866485596,49.95000076293945,94.2699966430664,59.790000915527344,80.4800033569336,23.649999618530273
